intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",103.864642857
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",126.923571429
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",144.487
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",131.493333333
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",153.389
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",101.184
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",129.135333333
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",120.432
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",114.594
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",106.708333333
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",110.062857143
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",144.064
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",127.314
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",119.173055556
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",117.26952381
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",107.667619048
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",108.783333333
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",95.525
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",100.817
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",92.039
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",93.9261904762
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",115.108666667
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",118.833755705
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",117.726334831
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",115.005926514
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",90.9570848163
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",118.301642881
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",137.995052032
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",105.243233004
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",110.975268027
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",93.450121319
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",96.8559755779
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",110.399462115
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",112.650725361
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",104.253409603
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",113.760673519
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",158.041605665
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",133.37131204
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",226.799289368
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",118.607520821
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",96.7060539703
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",148.150342554
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",227.46942853
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",95.4429690107
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",80.4901090343
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",97.5032207071
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",114.790390461
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",190.856548612
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",92.2000819714
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",100.689856089
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",168.569471642
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",134.56949059
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",92.4535461757
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",172.800121072
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",97.9275869384
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",59.4181516622
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",107.424715548
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",98.3571236542
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",128.077984038
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",104.399175274
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",95.4024166712
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",87.9253352874
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",104.814299513
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",122.211006427
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",163.737777778
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",167.381904762
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",158.455
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",189.842
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",259.083333333
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",218.824666667
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",190.451071429
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",167.192380952
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",183.813333333
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",191.936
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",168.546666667
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",168.546666667
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",176.378214286
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",170.928095238
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",191.629
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",166.294
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",234.69
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",186.0
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",169.891904762
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",173.089285714
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",186.521666667
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",172.792222222
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",193.414642857
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",211.465333333
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",159.516428571
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",203.60952381
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",199.510555556
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",188.970357143
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",180.396
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",177.86
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",170.094
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",163.584642857
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",168.542444444
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",164.598214286
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",184.750277778
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",202.123333333
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",163.231428571
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",167.043333333
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",181.7225
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",145.223
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",190.951428571
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",156.717619048
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",137.024285714
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",163.446666667
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",197.556666667
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",138.248214286
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",219.123
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",159.018571429
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",203.414444444
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",166.366190476
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",191.503928571
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",215.904666667
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",190.990277778
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",154.991428571
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",181.413555556
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",187.837
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",185.135
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",183.768
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",172.656071429
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",157.632857143
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",181.11952381
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",173.558571429
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",163.346
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",165.174642857
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",173.935333333
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",203.235333333
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",169.223333333
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",172.25047619
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",188.193611111
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",169.423
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",165.507619048
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",186.009047619
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",175.410357143
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",178.251904762
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",188.600952381
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",191.133333333
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",216.733214286
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",177.07
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",172.956944444
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",152.599
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",211.995
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",178.238095238
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",166.971
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",141.681666667
