intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"""[2016-10-11 18:20:00,2016-10-11 18:40:00)""",208.644666667
B,1,"""[2016-10-11 18:40:00,2016-10-11 19:00:00)""",108.48
B,1,"""[2016-10-12 17:00:00,2016-10-12 17:20:00)""",100.891333333
B,1,"""[2016-10-12 17:20:00,2016-10-12 17:40:00)""",83.9975
B,1,"""[2016-10-12 17:40:00,2016-10-12 18:00:00)""",109.301904762
B,1,"""[2016-10-12 18:00:00,2016-10-12 18:20:00)""",119.765
B,1,"""[2016-10-12 18:20:00,2016-10-12 18:40:00)""",102.47
B,1,"""[2016-10-12 18:40:00,2016-10-12 19:00:00)""",135.61
B,1,"""[2016-10-13 17:00:00,2016-10-13 17:20:00)""",109.8675
B,1,"""[2016-10-13 17:20:00,2016-10-13 17:40:00)""",163.640666667
B,1,"""[2016-10-13 17:40:00,2016-10-13 18:00:00)""",103.231333333
B,1,"""[2016-10-13 18:00:00,2016-10-13 18:20:00)""",107.209
B,1,"""[2016-10-13 18:20:00,2016-10-13 18:40:00)""",126.906666667
B,1,"""[2016-10-13 18:40:00,2016-10-13 19:00:00)""",137.292142857
B,1,"""[2016-10-14 17:00:00,2016-10-14 17:20:00)""",112.789047619
B,1,"""[2016-10-14 17:20:00,2016-10-14 17:40:00)""",91.1633333333
B,1,"""[2016-10-14 17:40:00,2016-10-14 18:00:00)""",103.864642857
B,1,"""[2016-10-14 18:00:00,2016-10-14 18:20:00)""",126.923571429
B,1,"""[2016-10-14 18:20:00,2016-10-14 18:40:00)""",144.487
B,1,"""[2016-10-14 18:40:00,2016-10-14 19:00:00)""",131.493333333
B,1,"""[2016-10-15 17:00:00,2016-10-15 17:20:00)""",153.389
B,1,"""[2016-10-15 17:20:00,2016-10-15 17:40:00)""",101.184
B,1,"""[2016-10-15 17:40:00,2016-10-15 18:00:00)""",129.135333333
B,1,"""[2016-10-15 18:00:00,2016-10-15 18:20:00)""",120.432
B,1,"""[2016-10-15 18:20:00,2016-10-15 18:40:00)""",114.594
B,1,"""[2016-10-15 18:40:00,2016-10-15 19:00:00)""",106.708333333
B,1,"""[2016-10-16 17:00:00,2016-10-16 17:20:00)""",110.062857143
B,1,"""[2016-10-16 17:20:00,2016-10-16 17:40:00)""",144.064
B,1,"""[2016-10-16 17:40:00,2016-10-16 18:00:00)""",127.314
B,1,"""[2016-10-16 18:00:00,2016-10-16 18:20:00)""",119.173055556
B,1,"""[2016-10-16 18:20:00,2016-10-16 18:40:00)""",117.26952381
B,1,"""[2016-10-16 18:40:00,2016-10-16 19:00:00)""",107.667619048
B,1,"""[2016-10-17 17:00:00,2016-10-17 17:20:00)""",108.783333333
B,1,"""[2016-10-17 17:20:00,2016-10-17 17:40:00)""",95.525
B,1,"""[2016-10-17 17:40:00,2016-10-17 18:00:00)""",100.817
B,1,"""[2016-10-17 18:00:00,2016-10-17 18:20:00)""",92.039
B,1,"""[2016-10-17 18:20:00,2016-10-17 18:40:00)""",93.9261904762
B,1,"""[2016-10-17 18:40:00,2016-10-17 19:00:00)""",115.108666667
B,3,"""[2016-10-11 17:00:00,2016-10-11 17:20:00)""",122.315111111
B,3,"""[2016-10-11 17:20:00,2016-10-11 17:40:00)""",111.101333333
B,3,"""[2016-10-11 17:40:00,2016-10-11 18:00:00)""",115.297272727
B,3,"""[2016-10-11 18:00:00,2016-10-11 18:20:00)""",97.0743636364
B,3,"""[2016-10-11 18:20:00,2016-10-11 18:40:00)""",100.191454545
B,3,"""[2016-10-11 18:40:00,2016-10-11 19:00:00)""",104.375636364
B,3,"""[2016-10-12 17:00:00,2016-10-12 17:20:00)""",111.202545455
B,3,"""[2016-10-12 17:20:00,2016-10-12 17:40:00)""",115.126727273
B,3,"""[2016-10-12 17:40:00,2016-10-12 18:00:00)""",104.937636364
B,3,"""[2016-10-12 18:00:00,2016-10-12 18:20:00)""",121.529818182
B,3,"""[2016-10-12 18:20:00,2016-10-12 18:40:00)""",102.492666667
B,3,"""[2016-10-12 18:40:00,2016-10-12 19:00:00)""",105.291454545
B,3,"""[2016-10-13 17:00:00,2016-10-13 17:20:00)""",113.711454545
B,3,"""[2016-10-13 17:20:00,2016-10-13 17:40:00)""",108.149111111
B,3,"""[2016-10-13 17:40:00,2016-10-13 18:00:00)""",101.360545455
B,3,"""[2016-10-13 18:00:00,2016-10-13 18:20:00)""",106.446
B,3,"""[2016-10-13 18:20:00,2016-10-13 18:40:00)""",124.014545455
B,3,"""[2016-10-13 18:40:00,2016-10-13 19:00:00)""",121.585454545
B,3,"""[2016-10-14 17:00:00,2016-10-14 17:20:00)""",113.787090909
B,3,"""[2016-10-14 17:20:00,2016-10-14 17:40:00)""",115.966363636
B,3,"""[2016-10-14 17:40:00,2016-10-14 18:00:00)""",141.797636364
B,3,"""[2016-10-14 18:00:00,2016-10-14 18:20:00)""",106.883454545
B,3,"""[2016-10-14 18:20:00,2016-10-14 18:40:00)""",90.3954545455
B,3,"""[2016-10-14 18:40:00,2016-10-14 19:00:00)""",117.512909091
B,3,"""[2016-10-15 17:00:00,2016-10-15 17:20:00)""",110.228909091
B,3,"""[2016-10-15 17:20:00,2016-10-15 17:40:00)""",111.158888889
B,3,"""[2016-10-15 17:40:00,2016-10-15 18:00:00)""",112.948727273
B,3,"""[2016-10-15 18:00:00,2016-10-15 18:20:00)""",117.146545455
B,3,"""[2016-10-15 18:20:00,2016-10-15 18:40:00)""",88.6130555556
B,3,"""[2016-10-15 18:40:00,2016-10-15 19:00:00)""",116.569272727
B,3,"""[2016-10-16 17:00:00,2016-10-16 17:20:00)""",132.394181818
B,3,"""[2016-10-16 17:20:00,2016-10-16 17:40:00)""",132.375833333
B,3,"""[2016-10-16 17:40:00,2016-10-16 18:00:00)""",104.114363636
B,3,"""[2016-10-16 18:00:00,2016-10-16 18:20:00)""",97.8613333333
B,3,"""[2016-10-16 18:20:00,2016-10-16 18:40:00)""",122.096545455
B,3,"""[2016-10-16 18:40:00,2016-10-16 19:00:00)""",99.8957777778
B,3,"""[2016-10-17 17:00:00,2016-10-17 17:20:00)""",124.384888889
B,3,"""[2016-10-17 17:20:00,2016-10-17 17:40:00)""",107.498888889
B,3,"""[2016-10-17 17:40:00,2016-10-17 18:00:00)""",100.393454545
B,3,"""[2016-10-17 18:00:00,2016-10-17 18:20:00)""",107.056363636
B,3,"""[2016-10-17 18:20:00,2016-10-17 18:40:00)""",105.870727273
B,3,"""[2016-10-17 18:40:00,2016-10-17 19:00:00)""",120.377777778
C,1,"""[2016-10-11 17:00:00,2016-10-11 17:20:00)""",163.737777778
C,1,"""[2016-10-11 17:20:00,2016-10-11 17:40:00)""",167.381904762
C,1,"""[2016-10-11 17:40:00,2016-10-11 18:00:00)""",158.455
C,1,"""[2016-10-11 18:00:00,2016-10-11 18:20:00)""",189.842
C,1,"""[2016-10-11 18:20:00,2016-10-11 18:40:00)""",259.083333333
C,1,"""[2016-10-11 18:40:00,2016-10-11 19:00:00)""",218.824666667
C,1,"""[2016-10-12 17:00:00,2016-10-12 17:20:00)""",190.451071429
C,1,"""[2016-10-12 17:20:00,2016-10-12 17:40:00)""",167.192380952
C,1,"""[2016-10-12 17:40:00,2016-10-12 18:00:00)""",183.813333333
C,1,"""[2016-10-12 18:00:00,2016-10-12 18:20:00)""",191.936
C,1,"""[2016-10-12 18:20:00,2016-10-12 18:40:00)""",168.546666667
C,1,"""[2016-10-12 18:40:00,2016-10-12 19:00:00)""",168.546666667
C,1,"""[2016-10-13 17:00:00,2016-10-13 17:20:00)""",176.378214286
C,1,"""[2016-10-13 17:20:00,2016-10-13 17:40:00)""",170.928095238
C,1,"""[2016-10-13 17:40:00,2016-10-13 18:00:00)""",191.629
C,1,"""[2016-10-13 18:00:00,2016-10-13 18:20:00)""",166.294
C,1,"""[2016-10-13 18:20:00,2016-10-13 18:40:00)""",234.69
C,1,"""[2016-10-13 18:40:00,2016-10-13 19:00:00)""",186.0
C,1,"""[2016-10-14 17:00:00,2016-10-14 17:20:00)""",169.891904762
C,1,"""[2016-10-14 17:20:00,2016-10-14 17:40:00)""",173.089285714
C,1,"""[2016-10-14 17:40:00,2016-10-14 18:00:00)""",186.521666667
C,1,"""[2016-10-14 18:00:00,2016-10-14 18:20:00)""",172.792222222
C,1,"""[2016-10-14 18:20:00,2016-10-14 18:40:00)""",193.414642857
C,1,"""[2016-10-14 18:40:00,2016-10-14 19:00:00)""",211.465333333
C,1,"""[2016-10-15 17:00:00,2016-10-15 17:20:00)""",159.516428571
C,1,"""[2016-10-15 17:20:00,2016-10-15 17:40:00)""",203.60952381
C,1,"""[2016-10-15 17:40:00,2016-10-15 18:00:00)""",199.510555556
C,1,"""[2016-10-15 18:00:00,2016-10-15 18:20:00)""",188.970357143
C,1,"""[2016-10-15 18:20:00,2016-10-15 18:40:00)""",180.396
C,1,"""[2016-10-15 18:40:00,2016-10-15 19:00:00)""",177.86
C,1,"""[2016-10-16 17:00:00,2016-10-16 17:20:00)""",170.094
C,1,"""[2016-10-16 17:20:00,2016-10-16 17:40:00)""",163.584642857
C,1,"""[2016-10-16 17:40:00,2016-10-16 18:00:00)""",168.542444444
C,1,"""[2016-10-16 18:00:00,2016-10-16 18:20:00)""",164.598214286
C,1,"""[2016-10-16 18:20:00,2016-10-16 18:40:00)""",184.750277778
C,1,"""[2016-10-16 18:40:00,2016-10-16 19:00:00)""",202.123333333
C,1,"""[2016-10-17 17:00:00,2016-10-17 17:20:00)""",163.231428571
C,1,"""[2016-10-17 17:20:00,2016-10-17 17:40:00)""",167.043333333
C,1,"""[2016-10-17 17:40:00,2016-10-17 18:00:00)""",181.7225
C,1,"""[2016-10-17 18:00:00,2016-10-17 18:20:00)""",145.223
C,1,"""[2016-10-17 18:20:00,2016-10-17 18:40:00)""",190.951428571
C,1,"""[2016-10-17 18:40:00,2016-10-17 19:00:00)""",156.717619048
C,3,"""[2016-10-11 17:00:00,2016-10-11 17:20:00)""",137.024285714
C,3,"""[2016-10-11 17:20:00,2016-10-11 17:40:00)""",163.446666667
C,3,"""[2016-10-11 17:40:00,2016-10-11 18:00:00)""",197.556666667
C,3,"""[2016-10-11 18:00:00,2016-10-11 18:20:00)""",138.248214286
C,3,"""[2016-10-11 18:20:00,2016-10-11 18:40:00)""",219.123
C,3,"""[2016-10-11 18:40:00,2016-10-11 19:00:00)""",159.018571429
C,3,"""[2016-10-12 17:00:00,2016-10-12 17:20:00)""",203.414444444
C,3,"""[2016-10-12 17:20:00,2016-10-12 17:40:00)""",166.366190476
C,3,"""[2016-10-12 17:40:00,2016-10-12 18:00:00)""",191.503928571
C,3,"""[2016-10-12 18:00:00,2016-10-12 18:20:00)""",215.904666667
C,3,"""[2016-10-12 18:20:00,2016-10-12 18:40:00)""",190.990277778
C,3,"""[2016-10-12 18:40:00,2016-10-12 19:00:00)""",154.991428571
C,3,"""[2016-10-13 17:00:00,2016-10-13 17:20:00)""",181.413555556
C,3,"""[2016-10-13 17:20:00,2016-10-13 17:40:00)""",187.837
C,3,"""[2016-10-13 17:40:00,2016-10-13 18:00:00)""",185.135
C,3,"""[2016-10-13 18:00:00,2016-10-13 18:20:00)""",183.768
C,3,"""[2016-10-13 18:20:00,2016-10-13 18:40:00)""",172.656071429
C,3,"""[2016-10-13 18:40:00,2016-10-13 19:00:00)""",157.632857143
C,3,"""[2016-10-14 17:00:00,2016-10-14 17:20:00)""",181.11952381
C,3,"""[2016-10-14 17:20:00,2016-10-14 17:40:00)""",173.558571429
C,3,"""[2016-10-14 17:40:00,2016-10-14 18:00:00)""",163.346
C,3,"""[2016-10-14 18:00:00,2016-10-14 18:20:00)""",165.174642857
C,3,"""[2016-10-14 18:20:00,2016-10-14 18:40:00)""",173.935333333
C,3,"""[2016-10-14 18:40:00,2016-10-14 19:00:00)""",203.235333333
C,3,"""[2016-10-15 17:00:00,2016-10-15 17:20:00)""",169.223333333
C,3,"""[2016-10-15 17:20:00,2016-10-15 17:40:00)""",172.25047619
C,3,"""[2016-10-15 17:40:00,2016-10-15 18:00:00)""",188.193611111
C,3,"""[2016-10-15 18:00:00,2016-10-15 18:20:00)""",169.423
C,3,"""[2016-10-15 18:20:00,2016-10-15 18:40:00)""",165.507619048
C,3,"""[2016-10-15 18:40:00,2016-10-15 19:00:00)""",186.009047619
C,3,"""[2016-10-16 17:00:00,2016-10-16 17:20:00)""",175.410357143
C,3,"""[2016-10-16 17:20:00,2016-10-16 17:40:00)""",178.251904762
C,3,"""[2016-10-16 17:40:00,2016-10-16 18:00:00)""",188.600952381
C,3,"""[2016-10-16 18:00:00,2016-10-16 18:20:00)""",191.133333333
C,3,"""[2016-10-16 18:20:00,2016-10-16 18:40:00)""",216.733214286
C,3,"""[2016-10-16 18:40:00,2016-10-16 19:00:00)""",177.07
C,3,"""[2016-10-17 17:00:00,2016-10-17 17:20:00)""",172.956944444
C,3,"""[2016-10-17 17:20:00,2016-10-17 17:40:00)""",152.599
C,3,"""[2016-10-17 17:40:00,2016-10-17 18:00:00)""",211.995
C,3,"""[2016-10-17 18:00:00,2016-10-17 18:20:00)""",178.238095238
C,3,"""[2016-10-17 18:20:00,2016-10-17 18:40:00)""",166.971
C,3,"""[2016-10-17 18:40:00,2016-10-17 19:00:00)""",141.681666667
