intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",68.8
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",139.36
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",103.67
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",109.3
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",108.3
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",91.94
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",106.92
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",114.94
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",131.36
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",134.24
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",101.55
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",113.77
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",89.67
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0.0
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",125.52
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",110.95
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",95.16
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",131.44
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",169.79
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",115.19
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",136.99
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",191.51
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",105.54
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",82.42
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",91.96
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",116.16
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",122.16
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",124.94
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",140.63
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",63.35
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",126.81
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",248.15
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",206.31
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",106.74
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",122.36
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",156.42
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",87.72
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",118.64
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",131.04
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",114.77
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",186.91
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",127.39
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",104.56
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",173.78
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",192.5
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",141.04
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",202.21
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",360.56
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",168.36
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",248.15
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",125.53
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",175.44
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",213.84
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0.0
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",154.72
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0.0
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",311.28
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",237.09
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0.0
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",224.42
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0.0
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",74.68
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",209.64
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",171.07
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",196.31
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0.0
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",239.98
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0.0
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",210.03
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",233.29
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",199.65
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0.0
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",170.88
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",231.44
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",109.64
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",128.5
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",150.64
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",214.44
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0.0
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",142.19
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",128.89
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",204.5
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",175.41
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",183.94
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",179.37
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",100.09
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",172.78
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",203.77
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",134.43
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",254.01
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",176.96
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",179.45
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",148.84
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",214.36
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",200.78
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",137.7
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",147.84
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",191.98
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0.0
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",196.01
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",235.19
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",158.79
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",190.61
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",215.82
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0.0
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",120.41
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",161.5
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",113.8
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0.0
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",157.23
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",128.76
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",196.95
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",182.54
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",157.87
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0.0
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",202.25
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0.0
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",262.75
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0.0
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",237.95
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0.0
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",201.11
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0.0
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",209.41
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",206.16
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0.0
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0.0
