intersection_id,tollgate_id,time_window,avg_travel_time
B,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",105.104637146
B,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",108.95880127
B,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",132.433197021
B,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",123.318222046
B,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",101.701843262
B,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",108.95880127
B,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",112.539581299
B,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",114.016517639
B,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",108.95880127
B,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",123.925926208
B,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",125.176261902
B,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",92.4088592529
B,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",98.5550308228
B,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",128.988296509
B,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",156.878479004
B,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",47.1260414124
B,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",120.680671692
B,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",135.690383911
B,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",126.740486145
B,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",108.920684814
B,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",123.093399048
B,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",110.209136963
B,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",123.925926208
B,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",131.725875854
B,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",108.798995972
B,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",73.6866455078
B,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",94.3921279907
B,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",103.092529297
B,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",99.3210449219
B,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",105.715339661
B,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",107.205337524
B,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",124.964355469
B,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",102.507041931
B,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",115.292030334
B,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",124.535980225
B,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",103.469230652
B,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",100.833564758
B,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",121.956016541
B,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",123.833183289
B,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",106.150405884
B,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",120.892616272
B,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",124.535980225
B,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",107.112594604
B,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",107.112594604
B,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",115.753479004
B,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",103.469230652
B,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",107.112594604
B,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",115.753479004
B,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",110.481536865
B,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",111.648666382
B,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",124.535980225
B,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",103.469230652
B,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",111.648666382
B,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",124.535980225
B,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",126.032707214
B,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",124.535980225
B,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",118.275650024
B,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",129.07208252
B,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",124.535980225
B,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",145.070968628
B,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",106.986694336
B,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",91.4603652954
B,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",104.461174011
B,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",98.6866760254
B,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",103.469230652
B,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",110.053161621
C,1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",196.362411499
C,1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",209.245376587
C,1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",167.473617554
C,1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",179.913360596
C,1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",196.656860352
C,1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",209.566329956
C,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",241.469512939
C,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",183.009750366
C,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",150.090560913
C,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",188.362869263
C,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",187.562316895
C,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",196.362411499
C,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",145.980865479
C,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",175.760055542
C,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",172.36857605
C,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",166.990615845
C,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",175.760055542
C,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",180.299880981
C,1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",244.088607788
C,1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",123.53401947
C,1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",112.571212769
C,1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",144.174362183
C,1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",150.473632812
C,1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",166.120376587
C,1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",157.707138062
C,1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",109.161872864
C,1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",192.152267456
C,1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",192.899124146
C,1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",175.815826416
C,1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",201.504562378
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",210.614028931
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",150.738128662
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",233.909393311
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",165.62512207
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",139.536590576
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",207.319473267
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",179.913360596
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",206.015060425
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",174.425201416
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",188.803787231
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",167.367599487
C,1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",174.275497437
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",96.5004653931
C,3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",73.8326339722
C,3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",68.1527557373
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",49.4611701965
C,3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",51.9326477051
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",55.445350647
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",119.792747498
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",108.757392883
C,3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",127.380241394
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",59.5212364197
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",146.22253418
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",61.727016449
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",132.880508423
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",133.530014038
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",153.859420776
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",117.387039185
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",141.418457031
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",147.697067261
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",120.677871704
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",115.497154236
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",148.563583374
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",115.771606445
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",140.311447144
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",156.798095703
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",73.8326339722
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",125.651435852
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",54.1774635315
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",125.903274536
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",69.6269836426
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",149.735244751
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",103.606895447
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",127.349182129
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",59.5212364197
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",125.903274536
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",69.6269836426
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",149.735244751
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",71.3881378174
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",49.4924430847
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",74.7457885742
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",12.4322052002
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",74.2994384766
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",55.445350647
